id,price
3260800030,335000
2747100024,576000
5104530560,208633
4330600350,315000
5016001535,725000
7280300196,550000
8651520400,610750
7171200445,550700
3204800200,665000
3416600800,834000
7994700030,201000
1860600135,2380000
4139480200,1380000
4139480200,1400000
1328320800,305000
7771300125,487000
3422059208,390000
9521101455,548000
4337000335,268750
325059286,819900
2597650240,520000
3353400435,230000
7972000240,240000
7520000520,232000
7520000520,240500
3530210260,274975
1959700550,740000
1665400045,186375
9542850320,790000
3179100060,880000
2946001550,279000
8078490390,295000
9550201550,640000
191100045,940000
5009600070,260000
200350070,559900
2877103726,791500
405100295,265000
4268200055,245000
3126069068,485000
1115300070,684000
6414100671,425000
7004200060,309600
7852110140,552250
3969300030,165000
3969300030,239900
4048400070,320000
808000070,206600
7374200030,387000
7325600160,299000
2757000030,855000
616000140,315000
3363900111,437500
9262800171,252000
6607000126,375000
5416510830,300000
2201500030,420000
325059171,900000
952003285,679900
3211290370,463000
1072010350,380000
8856950070,329500
925059078,604950
7855801090,795000
723099065,465000
6116500075,673000
1118500030,810000
424069250,785000
3291800710,338000
6838700060,280000
2231500030,315000
2231500030,530000
7683900200,380000
8155830060,297000
98020310,730000
9423400140,450000
1545804860,275000
2883200160,595000
7132300695,435000
1726059053,270000
624111000,950000
808300310,389000
8563040160,560000
713500030,1350000
8651600160,799000
9517200030,365500
2460700700,252350
1223039290,403950
2890100060,385000
7972600860,345000
8857320070,490000
4047200695,330000
1653500070,927000
1923000030,1120000
3649100320,330000
7375300160,530000
5175800060,365000
1604601375,378750
2473251090,269900
9126100861,557000
3420069065,360000
6021501685,352000
1151100070,437000
8856950240,322500
9385200055,650000
7821200390,450000
8078520310,278500
1565950030,364950
1560930070,840000
6700400140,268000
2422029094,517534
1774220160,632925
1525200060,577500
1678400105,339000
3426059070,570000
824079032,563500
2697100140,423000
8724300030,355000
8678500060,1550000
625049299,482000
6073200075,625000
6388900710,538000
1442860160,380000
7942600310,375000
1545808560,245000
936000060,310000
9808650060,1300000
3754700160,397000
305500140,365000
5468750060,328500
2944010240,988000
3454000060,1000000
646910160,237000
8564950390,525000
2268400350,749000
7504101040,722500
11500890,843000
9528102772,438000
284000223,578000
3353401710,227950
8159610030,196000
3179100435,641000
822079033,350000
8857600960,205000
1774000200,400000
2024069128,1030000
1049010390,505000
7905370390,475000
4140090240,520000
4055700030,1450000
3775300030,333500
2525300030,232000
1324059104,691100
2287000030,811000
7702010030,551000
1529200340,496500
2122039094,705000
1742800030,578000
1796360350,255000
6154500070,1050000
1843100340,348000
8944290160,230000
4166600473,359500
7282300125,330000
8658300340,80000
2419600075,465000
2621760350,325000
1723049270,340500
4123840310,342500
2172000075,290900
8651611170,868700
8820902200,1200000
8651610890,1150000
1853080570,859900
3629920030,520000
1604602050,460000
6844700810,438924
66000070,315000
6665800030,590000
2205700350,378500
5466000030,328500
6189200125,849950
9169600135,525000
2625069070,1390000
8732131090,295000
9286000240,1070000
1895000260,207950
8691370400,699900
5423010350,1280000
8562501040,452000
2475200140,370000
7942100310,232000
3760000030,669950
1727500340,397500
9828702519,490000
4432600075,725000
7806300030,299000
9274202270,625000
7852030960,437500
7852170140,650000
7518503335,475000
5467900070,342000
1245002952,1200000
8906200070,280000
5379805885,240000
2769600560,529000
9238901420,442000
5113400431,615000
3885805665,1490000
8121200810,585000
5126310400,480000
7322910030,1100000
2827100070,290000
9276201895,615000
4402700070,300000
1922059046,308000
925059288,750000
4386700135,2250000
1923069078,890000
1432400335,288000
1180003090,190000
726049331,515000
3340401555,235000
7453000070,275000
4348800030,727500
7202331420,650000
3225079035,1600000
6381500700,365000
339500160,662000
1545807610,270500
1843200240,200000
4403600270,970000
2008200060,160000
1521069070,204000
2459500310,358000
6204420070,452000
5694500105,595000
5466410030,249000
9485740340,346900
622049114,2130000
2270000070,280000
1310900260,318888
224069094,530000
7800800160,375000
2944000240,910000
4139400710,782000
7899800860,259950
2473420140,315000
5000500055,215000
4099500935,705000
1373800295,1450000
4025300135,451000
3294700310,261000
8718500075,396000
4309710240,725000
5486800070,1950000
236400320,238000
4376700570,750000
8648100200,331500
3624079046,460000
1921069084,404950
6431500140,880000
2725069050,863000
5307100060,638700
7203102050,435000
561000075,260000
2436701180,671500
809002765,610000
4045500710,405000
5104510270,338900
98020350,720000
1714900060,442000
1189000030,650000
2473360060,263500
222069082,300000
8669160310,266000
1526069135,930000
1088650310,530000
8945200860,180000
7853240200,619000
7511800070,264000
2998800125,730000
3876300310,439000
5419800510,268500
192460060,330000
7942601895,640000
7504010570,900000
1442740140,370000
6909200575,685000
2525069041,505000
3620069036,265000
2781280390,290000
9542830350,296000
1123049053,360000
8018600765,240500
3278600240,372500
7846200070,595000
662310400,515000
8651100140,1220000
8682250350,507000
3211230260,399950
4233400340,185000
7199350340,460000
3904901710,435500
240000058,469000
6865200444,531000
9498200046,443500
1796380960,223000
5631500868,590000
3126049411,340000
2321300390,650000
3905040800,533600
4379400260,695000
5115000160,242000
2826049234,425000
6600700030,525000
3904930240,485000
9407110700,175000
1682500160,210000
8078570390,260000
3010300240,577000
9500900135,200000
461001615,605000
6411600069,325000
7812800565,289500
7548300731,559950
8925100390,1040000
7010700292,543500
9485951170,480000
5437820310,218000
582000135,565000
3204800370,426700
8832900550,650000
9550204515,542000
7199330390,415000
6131600060,214000
5379805460,245000
7212652180,314500
6379500640,1120000
4315700060,378000
3329500060,305000
4140090320,595000
9385200045,729500
7852180340,430000
1545804340,240000
2490200320,545000
2218000335,530000
922049078,157000
2586800270,425000
4338800370,220000
7214700350,521000
3226200105,325000
2324039036,597500
7849202231,337000
5196410260,1000000
3760500116,3070000
2985800030,495000
259900160,748000
708000030,888000
192460310,269900
9412200260,496500
1062100116,475000
6798100662,312000
1775920350,323000
2525500260,331000
6145600041,306000
3300701615,655000
5151600340,290000
7613700521,1250000
2710600045,460000
5101405124,435000
6067910030,664000
1959701890,865000
1402200340,385000
3558900070,497000
7846700310,280000
3348401740,188000
3013300288,478500
7852070060,1150000
5029450160,222000
3526069070,799000
5104540240,609900
3438500486,413000
5102400105,400000
2346200030,802541
1321710030,320000
7853290030,507000
1566100400,387500
1775800800,396000
9133600075,373000
5450900060,1480000
1402600700,359900
8024200350,410000
3121500340,690000
7697870860,245000
7527200030,700000
2013200390,268000
766500030,225000
6664000030,980000
9349900105,795000
1895000045,195000
6205500030,480000
7011200260,485000
41000454,130000
7203600550,325000
9477200560,440000
4022907770,550000
5231000060,310000
6055000310,530000
3216900060,390000
7967200060,243000
8077210350,639000
7203000640,215000
2988000070,405000
3832200070,250000
3670500710,405500
8820903380,452000
8820903380,730000
4233400400,267000
3793500550,289950
6431000270,565000
2225059214,1580000
7694800270,636000
2171400197,350000
2473400340,320000
3530490070,210000
1932300075,245000
2525000510,328000
1853000510,985000
1742800060,501000
2723089104,315000
2619950350,403000
4021100045,550000
731500200,347500
2591820310,365000
3626039299,588000
9346980140,605000
6613000140,1300000
8159610060,233000
7830800339,360000
1588600045,459000
826069046,740000
1771000890,305000
3300701170,395000
7340500270,560000
9277200111,650000
293720140,449950
579003610,517500
1138020200,435000
3432500200,329999
1563102435,950000
3959400710,447000
8682300890,699800
4385700765,850000
5149300200,316500
9323600060,942500
9273200140,1310000
9542300320,856600
770000045,405600
6979900390,565000
6379500159,400000
826079094,330000
8856940060,374950
2972300060,405300
3575200070,560000
8146100270,824000
8648200030,260000
208500160,760000
1196003428,405000
5104450990,429900
3343901234,341500
226039214,465250
1623300160,450000
2205500575,390000
4040800810,420000
2612000390,269950
3814400125,493000
7300400060,370000
1954700695,2250000
7230200340,305000
3191000240,400000
1139000069,320000
5693500270,715000
686500030,650000
8731901940,218000
2688100071,500000
2423069155,460000
2329500260,232500
2608300030,408200
1494300060,522000
7504101230,675000
8081020370,1360000
1446800511,249950
1623049062,210000
6145601000,429950
205000520,737500
3885805935,710000
7852020640,470000
6838800140,1100000
4083305445,650000
7855801610,1220000
7940700260,422120
8854100350,625000
4365200860,385200
3904980030,500000
7843500070,308000
6067900060,565000
7202340960,581000
1786640070,361000
259600260,345000
7234600903,419000
4307350200,347000
3276930400,625000
4045100075,2400000
1421069208,379000
4057300200,310000
1922059135,250000
5014600240,682000
1565900070,246500
3121059033,325000
6799300270,310950
2021200370,1100000
726049190,287500
726049190,431000
4006000251,226000
3362400640,825000
1610000016,175000
7376300060,465750
7300200550,659000
2061100570,595000
8856890200,350000
8731951670,270000
4037200075,662500
5066400483,249900
4167300310,324500
8682262400,430000
8682262400,419950
6777800160,285000
1402950550,332000
2843200070,282000
6450303785,320000
9429500045,428750
1443300140,330000
108000127,456500
1081300200,352000
8818900060,664000
3395050060,628000
7197350070,512000
9510900270,254000
3905081070,535800
2322069114,287653
5637500070,438000
4164100160,450000
4136890260,327000
3056800160,370500
3654800200,265000
2296500036,450000
623069068,425000
1865820370,166600
1723049033,245000
2359300030,565000
6403310060,539900
1937300270,910000
4137050060,280000
2310000240,275000
3955900830,467000
8665050060,457500
3330500875,381156
3327020400,289999
1250700060,642450
4039300400,469950
6665800060,795000
7504110030,785000
7805450810,860000
8802400416,147500
6204400270,390000
9536602080,229000
3826000070,185000
5101405335,414900
2349300060,200000
7749500370,225000
2436701200,720000
7871500070,930000
3323500030,1270000
2110200036,700000
510002519,466000
1387300070,374000
9465910070,480000
2324800070,740000
1962200435,1010000
8562890700,395000
3298700946,340000
880000189,209000
643500030,431650
8566100200,980000
4298100240,660000
3275780030,730000
8648220270,291500
1923000160,905000
7574910860,800000
2296500136,839900
3278600710,200000
2460700260,300000
3188100400,530000
9406520830,314950
3387900390,255000
1596600024,550000
7625701891,435000
3224800075,234000
7526800200,615000
3329530200,205000
2115200125,384000
6623400135,324000
103000116,645000
2768301525,570000
739980260,324000
4302200695,270000
1431700370,290000
7524000030,250000
4046500320,342000
4325000125,255000
3456000160,800000
9297301580,451000
2465400036,990000
5412200270,288400
1109000390,420000
8730000270,359000
7937600830,390000
3395070640,300000
8663280160,545000
6151800624,288349
8594400370,299900
2301400640,891000
4441300240,1200000
7714000070,378000
3432500486,299995
5466420030,253000
1324079046,350000
2768301715,565000
3332000135,315000
65000400,570000
8820901670,971000
8712100575,915000
6116500341,419000
4167300030,260000
2925059135,1320000
7708300140,369950
4139430340,1030000
3812400070,435000
9455200445,601000
6203000160,460500
7517500611,720000
8691300860,851000
5489200435,550000
510002065,700000
252000400,323000
7279300070,345500
8113101670,378000
7578200310,650000
7715800570,385000
6852700478,425000
1917300260,210000
4298100070,630000
1842000140,335000
5462100240,196500
8651520510,582800
3578110200,440000
7555210340,752500
2313900510,532500
2009001600,265000
1455100116,397500
3629790160,524250
1778350070,765000
1703050200,648000
5469700570,469500
100600860,237500
421049116,216000
3205200640,427200
8899200570,280000
1777500160,718000
7853340860,420000
1862400132,379000
6380500135,326100
9528104108,535000
2571910160,283000
316000160,260000
2695600505,399000
3904910320,484950
4100000140,640000
3226049270,585000
1455600030,645000
5559600140,253000
5147600105,178500
7437100570,291000
8856004730,199950
3856902996,553500
1442800370,189950
8001400340,289000
3131200640,700000
984000710,270000
4167300350,258000
2826049282,530000
8946750030,245000
461004720,563000
7852090810,515000
9264960340,325000
1624079104,540000
4310700570,280300
1254200075,460000
7214820030,475000
865100055,900000
686201000,538200
342000570,429000
5476200160,164808
7199320570,520000
6414100560,475000
1623049214,283000
2379300340,321500
7701990560,840000
2025700860,287000
8562500200,375000
8143100350,349500
37000335,446450
1862900350,315000
1498302774,271310
2224700136,315000
7697920160,245000
1370804430,543115
2267000160,900000
5700004028,2450000
8682231170,554000
3353400860,249900
2424059035,768000
2021201000,980000
3919000030,395000
789000550,415000
5104511040,380000
7215722010,566000
16000435,218500
7197300105,550000
2877101031,512031
2892600016,197500
2423020270,470000
1825079070,590000
5255710160,465000
723069135,499000
2024059094,515000
7613700860,716500
2771101200,410000
7625704510,850000
1762600260,1050000
2553300030,648000
5309101200,620000
5416300240,935000
3756600240,379000
8127700445,699000
9421500070,528000
9477710160,425000
1795500240,249500
7203220260,1040000
3524039204,790000
5706200060,399950
7283900012,275000
809001070,550000
3340401535,140000
1607100139,250000
8699800060,318000
524069037,505000
6072600200,470500
5144000036,360000
7855300200,1240000
2485000202,986000
9209900270,515000
6099400030,320000
9368700223,310000
1782000160,356700
269001360,775000
390100060,325000
7888400560,208000
7567600045,825000
7764200030,515000
9828202545,490000
6114600030,675000
9834200885,360000
9834200885,550000
3509600070,225000
2473002080,500000
1081300370,385000
11501160,837700
7202330370,448000
7000100631,730000
2484200171,575000
9477201040,430000
7202290160,435000
4366700140,241000
5457300478,453500
9158100116,285000
7227500830,151000
7237500390,1570000
2197600451,631000
3278604400,285000
1788700160,195000
3276930270,817500
7374600060,550000
2505500030,1130000
2770604942,609850
7831800505,200000
5416510060,367000
4137010260,285167
7683800200,275000
1509500160,350900
3904940200,660000
4037200295,525000
7258200055,262000
9178600560,690000
255520260,624000
751000060,353000
3343900326,552500
7137900320,224500
2641800060,239000
293760310,975000
7237501180,1200000
5332200550,505000
3450300240,302000
9352900695,170000
3324069070,195000
8062900070,272000
8062900070,369000
4427100030,332500
4039100400,515000
2171400126,269000
7135520810,1280000
2475201180,303000
4024100951,420000
6021502830,400000
7710100083,225000
2781270550,219000
200510060,605000
9554200105,625000
3320000810,380000
643500060,620000
2537500140,687500
5112800421,225500
3352402236,252500
3905100520,510000
6332940070,510000
809002435,725000
3797000295,492000
1775801260,425000
4055701200,1960000
7137960030,298900
7880010060,699000
3797001920,310000
3901100055,350000
8069000075,790000
1541700240,305000
6064800710,315000
1865810060,267500
7533800295,1750000
5415300060,435000
3876100320,482500
1247600105,5110000
3705900238,439995
3876200070,460000
4388000140,194000
3523029041,290000
3110800260,274700
3131201290,900000
1117200390,1150000
8956000350,605000
7853210140,359000
3250500140,850000
2767601375,505000
9465910320,565000
3334000055,585000
7893800335,328000
3586500700,749950
3630180400,826000
3210950510,535000
1224069074,925000
7625700935,875000
7856610200,902000
7287100135,423000
1023059324,235000
6398000171,545000
6149700350,343000
9558020890,334950
2624049185,405000
236400260,220000
3826000560,173000
7011201245,655000
9222400510,406000
9455200570,632000
2112700030,357000
8658300260,361000
3996900160,277000
5561400340,630000
11900140,254000
6071600340,472800
1231000510,263000
1231000510,510000
7683800192,179950
4123400340,525000
5458300685,479000
194000505,651000
3885804305,949000
3971700560,392400
8585400135,585000
8691500990,460000
2770606685,470000
8856971000,245000
1026049082,500000
2095800400,455000
7852030240,485500
6321000045,1880000
3751600030,100000
4046500510,307000
8029520240,475000
7016310030,330000
1238500451,130000
4401150070,320000
3331000070,735000
2636900126,365000
1842900030,234000
1761300310,211000
5249800729,680000
5104511600,457000
8663370060,349000
613400030,360000
6004510240,350000
1450100070,208000
6117501820,250275
6117501820,435000
5420300240,270000
4140900140,438000
1630700135,659000
5166700055,645000
3224600310,685100
7227802030,350000
226059078,375000
1796100140,170000
5309100140,880000
8658300510,410500
8691300060,780000
9103000393,1230000
8682281170,449000
472000055,546000
2473400570,317000
3449500135,276900
1926049355,399000
8650000070,495000
8732131200,258000
1624079051,600000
993001629,265000
3832711040,321000
5244801230,682000
2798600240,295700
5701800030,609000
7636800041,995000
3904901200,530000
4109600055,614000
3339400349,390000
7202340370,467000
9477500060,484000
4310701600,340000
2215450060,302495
2919702075,532500
8079030350,441500
7893804340,470000
4389200765,2300000
1822069116,590000
7276100282,320000
567000392,363000
5729200030,747500
8682220390,750000
9828700200,831000
7852180560,403000
3655400060,445000
7955030060,345000
8964800445,2260000
6204410200,371025
7625702400,355000
5113200310,270000
7893802800,425000
2473003210,364808
1402600570,320000
8944460030,325000
2473480560,350000
3365900465,170000
5341600030,255000
6073500160,550000
2025760160,835000
9393700140,420000
5458800125,925000
2492200435,389250
3759500046,748000
8648220260,284000
6392001670,588000
2026049155,372500
2329800240,285000
3380900125,360000
1324079041,275000
8682230550,428000
853400240,847000
2130702075,316000
3260810260,375000
2878600200,533000
7298040310,556000
766000240,225000
3459700340,537250
2473251180,255000
2407900200,530000
7558700030,5300000
203600140,595000
4037800140,548000
1683600240,234975
1962200036,600000
1775800510,432000
1822350070,455000
7772400160,279950
273900030,267500
3323069084,620000
4337000160,110000
9126100550,625000
5101405274,389000
4232400860,1200000
2723069082,788500
7436500270,567000
5153200030,515000
4022900125,605000
7841300505,430000
573000685,805000
8961990160,567500
1250202255,647500
7234600796,495000
3630180340,825000
5104450070,435000
9477100060,445950
4139440830,960000
6772200055,780000
8731982190,274500
6300000335,729953
9301300751,464950
9542100135,620000
8691410700,735000
217500135,450000
3731800055,450000
7234600786,842500
2423059104,360000
1823039205,585000
2423020260,461000
2695600070,345000
6844703240,1080000
3904940070,643000
1939130070,690000
5589300370,282000
3526039116,549000
6821600390,815000
1925069082,2200000
8100400160,700000
5556300102,933399
7222000393,290000
9407001860,372000
9468200140,450000
3295950240,303700
3905000340,672000
3374300070,334000
7812800310,260000
7015200685,749950
3521069051,330000
8032700140,830000
6117500320,1130000
7305300045,320000
922069139,260000
84000335,225000
9232400055,279200
1453600202,520000
3904910520,505000
5469300270,234000
8681660060,503000
3902300350,606000
6392003490,433500
3342700465,250000
2592210160,719000
616000160,381000
1687000270,267000
4102000075,275000
8078460550,651000
2710600070,439000
37000435,325000
5100401414,490000
5631500254,519900
8567300140,545000
98000060,1060000
2205500400,542000
1726069084,465000
8682291840,408000
5003600240,292000
5636000400,253000
3298700125,280000
7880000060,658588
7811200310,635000
5255690160,439000
869700320,300000
6052401631,345000
5089700260,283500
9473200105,425000
6678900140,685000
9552700550,750000
2171400218,245000
9122001231,585444
6639900012,706000
8151601090,445000
6664900260,241000
7663700030,1180000
952000055,530000
4292300024,350000
8073000550,1700000
9238450160,389000
6127600036,799000
1370801331,1400000
3500100226,340895
319500570,780000
3751604974,350000
7852030320,470000
2481630070,914600
4299000030,354000
3886902590,470000
9178601000,715000
2861100030,265000
9471200370,2540000
625049286,640000
133000135,290000
7214700830,480000
4473400045,535000
9413600350,907000
1138010520,459000
7431500341,1360000
8830400135,264950
5694000710,352950
1951820070,491500
6137500320,1230000
6703100070,369500
339350070,566000
7399300860,290000
8907500070,5350000
8651430560,180000
2228900270,215000
2228900270,302000
6880200030,352500
7227501170,235867
7504460200,500000
1559900200,382000
546000400,515000
1596600060,250000
6021501920,672500
3275860270,755000
5457300703,707500
2919700885,459000
1951500030,140000
9550200310,495000
3630120700,757000
3630120700,765000
6370000070,359000
7935000125,440000
3034200058,400000
2856102336,652000
2523039239,260000
5452800310,1330000
2724069070,519500
6690500320,650000
2413301070,280000
1562100030,515000
7941140070,400000
1703050520,652100
2412600030,235000
5266300140,701000
11520030,640000
7202290140,455800
8161010060,504750
8562900710,483000
8888000055,530000
3395800295,250000
5557320030,229950
2909300640,884744
5202500030,514000
5561300640,532000
3449900030,423000
952003435,420000
6204200340,521000
1737100830,577000
2207200520,425000
3818400060,495000
9264960560,340000
6362900172,499950
9272200810,1220000
3629160060,720000
4324200060,249000
3830620710,206135
3276900030,300000
4058800830,612000
6202600070,1100000
8581200030,230000
2771601940,850000
2214800270,355000
7312000240,442000
8562890560,399000
4136930310,360000
1328330350,390000
5255690060,413000
402000260,190000
7787110060,432900
8651580310,621138
3705000060,270000
7525410060,610000
3295700060,500000
8121500060,715000
3728800320,264000
6003501535,550000
2621750340,337000
3445000274,170000
3288200030,405000
4188000640,775000
2558730070,425000
7923500060,713000
8016300030,555000
3629920830,810000
4054510270,1250000
2864600105,819000
8165500830,409900
4395600060,935000
4444800045,657500
1115300270,900000
5363200200,932800
6067900640,391000
4279200060,420000
3425059222,1300000
5253300397,415000
1769600204,350000
1176001195,375000
1239400570,860000
6071600270,495000
1311100520,250000
1402200070,365000
1419700270,503000
5126900310,150000
8816400885,450000
5412100550,355000
7203000465,245000
1862900160,265900
984220240,299000
4458800060,957500
1138000160,343000
9406520550,307500
7852160070,937500
7214700160,610000
2483700160,720000
1972201820,610000
9477000060,434500
7932000041,602500
1231000520,607010
7522500070,610000
4215250310,828500
5560000070,199990
1545804460,294000
9510970310,789500
98030160,797000
7853300070,539950
934300140,284950
1245001820,776500
1974200060,525000
7300410060,303000
1939110310,722080
7888000390,140000
7888000390,235000
1529300435,440000
2960900045,605000
3959400135,380000
7972600765,352000
7214810550,420000
3271801090,1180000
8964800370,1380000
8019200030,300000
2954400400,1150000
3013301525,453500
3303100075,443500
2004100075,332000
4221270340,655000
7177300575,475000
1471630350,372500
1250203335,1050000
8815400105,500000
5315100737,900000
3333002440,327500
2130702205,390000
2159900060,451101
194000575,455000
1531000140,650000
2125049139,895000
3623500135,800000
7805460310,703770
3021059244,249950
925049360,512000
3286800260,780000
4137010240,336000
9368700341,285000
3832310350,229900
324000350,667500
9407101840,378000
1422300140,454000
6127011000,537500
2624049117,425000
3295750550,290000
7960100260,349500
7625700012,370000
5418200295,549500
7454000295,245000
8100000060,208000
1310500550,248000
9485950310,610000
4213910030,550000
1223089083,750000
2143700861,192000
5016003230,169317
1338801019,1200000
3592500565,880000
6414600070,210000
8645500160,180500
8651520240,540000
9408300310,520000
4202400135,177500
7129300935,415000
8143000310,495000
6082400152,325000
6838000520,440000
4023500118,411000
8952900204,810000
7922800320,561750
9542000030,835100
3787000140,450000
646910030,238000
5515600075,299000
1377300135,570000
5469501940,340000
9276200890,450000
6385910260,272750
5101402482,520000
9353300140,284950
5379801600,255000
6082400260,231500
2025079033,415000
6181430800,330000
3649100473,365000
2011400791,425000
7549802030,400000
1898200030,335000
567000672,342000
9126101740,490000
5127001600,331500
1925069121,960000
7511210310,720500
65000260,830000
6372000060,662990
2005300140,220000
5649600435,349950
2249500059,550000
1773100510,396000
9521100960,635000
1785500132,293000
8645530060,339000
7697920060,285000
9550202010,775000
1821059264,224000
5700003985,2250000
2320069248,165050
2658000335,275000
1702901557,445000
1774220350,510000
7355700171,1230000
3971701922,390000
3583300135,460000
9542000075,700000
4055700955,874150
4022902505,470000
8680100030,374000
2923039017,510000
2767604247,467000
5631500505,576000
3356406510,196440
7701990700,825000
8835200800,281000
8902500118,326000
2822079012,340000
9485950060,440000
424069264,749000
3581000340,340000
7625704005,561000
1545803240,270000
8080400045,600000
8651402920,219900
3121069036,617000
2540800390,469000
7978800621,229000
1336300445,1270000
6159400060,365000
9510930350,429000
5535600520,550000
7634800070,453000
8581200350,187500
6190701146,520500
522059299,300000
1513800036,799000
6699930550,338000
9839300875,800000
2493200435,360000
226039282,442500
1020069017,700000
5450900140,830000
8093800200,360400
3205000310,345000
7230000350,300000
1066600045,350000
2822069078,368000
8731900340,264000
5088500310,435000
1823059205,200000
225039082,620000
5021900140,1680000
7883603750,337000
8081500060,1930000
8099900260,544500
913000340,252000
2115200160,445000
5095600310,379500
5402100045,189950
2258500049,469000
626100023,600000
4309720160,785000
1843100070,372000
4307350520,445000
5561401260,508000
2883200966,780000
7214800240,541100
3629920860,729000
1320069179,397000
9424400200,451555
3500100189,300000
2787720140,416000
3856904740,490000
254000445,480000
6821101837,368000
5608000700,1040000
7784400060,545000
3295610350,850000
